reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion,category
fffacd7c-99fc-4625-af0c-7b0c4592480e,Rehan Don,"Looking for the most talked-about financial tools and resources from around the world? They're all in this app. We've got award-winning budgeting features, tools, ...",5,0,3.20.3 build 4 36329,2023-08-26 07:47:19,2.20.5 build 6 45516,budgeting
11d8e3d9-cb61-4c2f-a77a-495db3ab667a,Dolores Abas,Great experiences; it feels like I'm in control of my finances.,5,0,9.43.2 build 11 63680,2025-11-29 08:50:27,9.43.2 build 11 63680,account_balance
e26edf59-29cb-4e18-80bb-ee6df4a4ebe0,Nanet Cureg,Very convenient to use and useful. User-friendly ❤,5,1,7.78.0 build 11 35157,2020-10-23 13:27:55,7.78.0 build 11 35157,mobile_deposit
7923708b-c1dd-4e8b-bf78-7e01fef4f87e,Roy C White Jr,I appreciate the notifications for upcoming payments and transfers in this app.,5,0,7.47.0 build 21 34741,2020-06-05 01:37:39,7.47.0 build 21 34741,bill_payments
cea62de4-93bb-45d3-a881-074b3b10060b,Behané Steenkamp,This app is fantastic! I use it daily for all my banking needs.,5,0,2.18.5 build 9 37393,2025-06-23 12:29:23,2.14.4 build 8 64077,account_balance
b48e966a-71db-4e22-92f4-16fcda6a4ac0,Dalvin Dalo,"This is the best banking app I've ever downloaded. I can manage my finances anywhere, anytime! ⭐⭐⭐⭐⭐",5,0,7.57.0 build 22 34873,2020-05-18 19:54:29,7.57.0 build 22 34873,budgeting
3c9956d8-cc17-4eac-9404-8c0839466aa1,Mauricio Andres Ramirez Lozada,"Works well on its own, but I had trouble connecting to my bank's website. Other banking apps work fine.",4,0,7.70.0 build 15 35063,2020-09-01 18:55:09,7.70.0 build 15 35063,customer_support
242d223a-d835-48bc-ab32-87a274404a37,Mayrilyn Palconite,I love this app! It amazes me how easy it is to manage my accounts. Super user-friendly. Thank you!,5,0,7.59.2 build 33 34915,2021-03-21 12:42:05,7.59.2 build 33 34915,transaction_history
a1ac418b-5414-4c42-b529-b11b00acbc3b,Luyando Mufwambi,"This app is great, but I miss the feature to link my external accounts. I hope they bring it back soon.",4,0,8.34.0 build 4 50250,2022-08-19 17:18:58,8.34.0 build 4 50250,card_management
2160a189-963b-4fea-9c61-762ae2ffa18c,stuti dey,I feel completely at ease while managing my finances with this app. Thank you for making my banking experience wonderful.,5,0,8.26.0 build 11 40221,2022-05-21 15:53:19,8.26.0 build 11 40221,account_balance
085097f0-3031-47b9-bd52-84f3ac3466e2,Lindiwe B Tshani,I enjoy every moment using this app and couldn't ask for more. It has all the features I need for my banking.,5,0,7.55.0 build 31 34846,2020-05-09 11:37:29,7.55.0 build 31 34846,money_transfers
6e0a5096-44c3-44f5-921b-a4955609d744,Mel Noguera,This app has a lot of great features for managing different accounts and transactions.,5,0,3.19.0 build 6 55725,2024-06-14 20:28:46,2.16.4 build 8 46377,transaction_history
a5242adc-4a0c-4d96-ac09-76775d40b5ce,A Google user,I wish I could use this app for free for a year. Thank you for such a great service!,5,0,6.13.0 build 29940,2018-10-22 20:07:38,6.13.0 build 29940,customer_support
d3623368-2dbd-4266-b108-8999a0c15809,A Google user,This app is very important and is faster and easier to use for managing my finances. Many people like it very much.,5,0,7.32.0 build 19 34546,2019-12-06 12:04:37,7.32.0 build 19 34546,account_balance
72bc74b5-2a9c-4af9-b016-6e2c27721f6f,A Google user,Also a great app that could be lighter. Can also transfer funds through various platforms.,5,0,4.16.4 build 15215,2020-04-24 11:44:34,4.16.4 build 15215,money_transfers
a74602b4-4221-4a41-9389-fa8dc23765c7,Marco antonio Cantu,"I love this app even when I make a payment they don't remove my transaction history and they give you new features often, which is why I love it.",5,0,8.27.0 build 5 40228,2022-05-26 11:04:13,8.27.0 build 5 40228,transaction_history
c1709997-e2be-4a50-8f38-4783c92cb599,john nitin,Nice UI! Loved the features and ease of use.,5,0,8.101.1 build 7 50601,2024-02-02 17:52:22,8.101.1 build 7 50601,card_management
bb1648e5-35c9-4c6d-aa30-845e57e65df9,A Google user,"It's the greatest thing ever! I love this app ❤️❤️❤️💙💙💙💙😍😍💙😍❤️😍🤗 but sometimes it takes me forever to get my balance updated. I'm just doing this because I don't really care, so bye! 😋😋😋",5,0,3.18.0 build 8 53208,2020-03-09 21:24:26,3.20.5 build 4 46771,account_balance
bd01e6f3-b2d2-422e-84e6-9aee8df5da50,A Google user,"I rate this a 5 star because there are so many features for budgeting, which is cool.",5,0,7.54.2 build 38 34837,2020-04-28 17:57:42,7.54.2 build 38 34837,budgeting
013f0acd-59b7-45ca-ae7e-702dc61b750c,A Google user,I love it because you can set up recurring payments and it gives you some new budgeting tools every week.,5,0,7.16.1 build 19 34329,2019-07-07 01:12:11,7.16.1 build 19 34329,bill_payments
77cb6f8e-325a-450e-bab4-e831361b8335,Shureim Suleiman,"This app is a good place to manage finances, but the free plan should have some really good features.",4,1,8.52.2 build 14 50335,2023-01-09 04:13:06,8.52.2 build 14 50335,customer_support
e6dee162-5379-49c3-8a7b-66832bb2118d,A Google user,The interface is always really clear and this app has the best features for tracking expenses.,5,0,7.4.1 build 36 34142,2019-04-24 18:18:28,7.4.1 build 36 34142,transaction_history
5bafb167-4c3d-4d1c-bdef-42bec41773a5,A Google user,"Awesome..... just this word can describe this app. It's more of an addictive tool 😂 ....and yes, I would like to mention it's way better than other banking apps out there. 😑",5,0,6.21.0 build 12 31615,2019-01-28 01:04:09,6.21.0 build 12 31615,customer_support
4d691aba-a901-463f-9aa1-31c2903b3a3b,Hamza Memon,"It's good, just please make it so that when connected to the internet I can check my account balance regardless of what country I'm in. It's too much work to keep switching my VPN on and off to access it.",5,0,2.14.3 build 4 49244,2021-04-25 02:54:31,3.14.4 build 9 61266,account_balance
3b29d84c-e876-4ddf-bcca-19c521deeefe,J P,"Loved it! So many options for money transfers and payment methods! Great for sending money to friends and family, everyone enjoys the ease of use!☺",5,2,8.79.1 build 9 50468,2023-08-01 12:37:38,8.79.1 build 9 50468,money_transfers
def4e6e2-38a7-4a0c-afd9-f4a3b644637e,Chamika Bandara,😀😀😀😀😀😀😀😀😀😀😀😀😀 best banking app ever!,4,0,8.137.0 build 4 50942,2025-11-06 10:04:22,8.137.0 build 4 50942,customer_support
7eff58ea-fdd2-41dd-975d-5a44105f7305,Sandy Fike-Boisvert,Managing my finances in my Airbnb! Awesome app! 😎 👍,5,0,8.135.1 build 7 50902,2024-10-09 09:32:20,8.135.1 build 7 50902,budgeting
cc3e06a6-f5ec-483e-b7a4-aafd775296df,A Google user,I think that it is great and I like that you don't have to sign in every time you open it to check my transactions.,5,0,3.18.0 build 4 31600,2018-12-25 22:44:18,3.17.2 build 6 32349,transaction_history
a72e1636-3a72-476a-a961-4fc309dbdbef,dheldon Soriano,"This is a nice app, I really enjoy using it for my banking needs!",5,0,3.15.5 build 6 50325,2025-06-25 11:44:12,3.14.0 build 8 58530,card_management
1475adab-bdb4-442b-a349-e412fdd1d0db,A Google user,I'm addicted to this app but my only suggestion is that the transaction history must be a little more updated; lots of recent transactions are missing.,4,0,7.4.1 build 36 34142,2019-06-11 12:44:30,7.4.1 build 36 34142,transaction_history
1ea03e6b-9b29-436f-875b-2c062808501c,A Google user,"Very neat, smooth app for managing my budget and tracking expenses, etc.",5,0,7.8.0 build 29 34212,2019-05-06 20:34:20,7.8.0 build 29 34212,budgeting
4d15bd37-4e29-4da7-bd04-20f299e772a7,Malik Raji,"My app is not working, why?",5,0,8.105.0 build 15 50626,2024-03-15 10:19:31,8.105.0 build 15 50626,customer_support
fe7b6796-7bf6-43c8-af63-00e038e68b06,Danny Sieg,Using this app for multiple years without major difficulties. Updated: 27 April 2021,5,0,3.19.1 build 4 44099,2021-04-27 14:47:50,3.15.1 build 9 63933,customer_support
496d45ad-4450-4dfa-b326-e7a30c4c8112,A Google user,"I like this app; it's a great tool for managing my finances. There are some bugs, and it's kind of slow at times, but I still rate it 5 stars. I just hope that this app can show more balance details for my accounts! 😊",5,0,2.15.0 build 10 48320,2019-10-02 08:36:18,3.14.0 build 2 30807,account_balance
4f2e8665-4406-4c98-96aa-d12a4c3e2a19,DIABLO KRONICK,"You guys aren't bad, but could you speed up the processing of new transfers and maybe add in some old transaction records? Overall, it's good.",5,0,7.62.0 build 22 34954,2020-07-03 22:27:11,7.62.0 build 22 34954,money_transfers
1d950c12-6861-404c-8b5a-97d6c7b4f533,jae na,"I don't know why, but it seems my app has a problem. When I open it and want to check my transaction history, the screen is stuck. The details cannot load, and until now, I still can't access it. Please fix it immediately. Thank you!",4,0,8.141.1 build 13 51230,2025-01-08 15:33:05,8.141.1 build 13 51230,transaction_history
998797c7-abdb-4da4-ac44-1014bde444bd,Waleedkhan,Very good app and informative for tracking my expenses! 👍,5,0,8.104.0 build 5 50619,2024-02-28 06:27:24,8.104.0 build 5 50619,budgeting
9108a882-f680-43a3-82c9-ce237100fdb4,A Google user,This app is the best tool you can ever have on your phone. It has the best features for managing payments and transfers!,5,0,2.14.5 build 8 61435,2019-01-04 12:22:06,3.16.5 build 10 33231,bill_payments
b830695e-3670-4e56-a8f0-f5970d4f1610,Natasha Dixon,I love using this app anytime for my banking needs!,5,0,8.116.0 build 8 50690,2024-06-04 16:21:13,8.116.0 build 8 50690,card_management
32fd9ba4-a655-4930-90e0-36b39a66cd55,Grace Richards,Yup! Glad to have this app! It has been a great source of convenience while my little brother and I have been on road trips. Thanks!,5,0,2.17.0 build 8 61472,2021-07-10 20:58:46,3.16.3 build 2 48578,atm_locator
7d0fb18c-f744-45fb-8256-0c695d218516,A Google user,This app is good and has lots of features for managing different types of accounts.,5,0,7.38.0 build 27 34635,2020-04-01 18:19:26,7.38.0 build 27 34635,account_balance
23c9f2c1-4125-4431-9401-e198e920fc35,Yasmín Charles (Yaz),"Really good app, but it keeps removing useful features. I personally wish they had more options for international transfers.",4,4,7.115.0 build 6 35557,2021-08-10 15:17:47,7.115.0 build 6 35557,money_transfers
4fd896e4-89a0-4f1e-bdfe-d65e8120bff8,Theresa Pillay,"I wish you did not need Wi-Fi to access my account, and the transaction history wouldn't expire so quickly.",4,0,8.1.0 build 9 40014,2021-11-29 12:33:20,8.1.0 build 9 40014,transaction_history
aa00f06b-af39-47a0-a761-783faa8413f6,A Google user,"I love this app because if you want to check your balance, you can easily view your account details and transactions. If you want to manage your finances, go download this app.",5,0,3.20.0 build 10 43559,2019-10-30 11:23:03,3.16.1 build 4 47394,account_balance
24205a07-5dbe-43b2-aa95-11a44cf22af7,A Google user,A good setup along with a few classic features will raise the bar of this app.,5,0,7.50.0 build 17 34771,2020-04-03 05:10:16,7.50.0 build 17 34771,transaction_history
057bd451-6d3f-4063-8f15-9e44fe5f703b,Your Trash,Please put in a settings option in your app where we can adjust notification preferences like alerts for low balance and transaction confirmations. I have my notifications set to high and STILL this app is so quiet. I'm begging you to do this please.,4,0,8.96.1 build 16 50568,2024-02-09 02:41:42,8.96.1 build 16 50568,customer_support
aa3982d6-b7ac-4d6c-835a-8f4da7b82a50,Nathan Smitb,"Love it, just needs to add more payment options and the latest banking features.",5,0,7.98.0 build 7 35414,2021-04-15 07:18:54,7.98.0 build 7 35414,bill_payments
27098ec0-9897-40cc-afc0-bf238357cc37,A Google user,Nice experience with this app. Waiting for support for more languages in the customer service.,5,0,7.16.1 build 19 34329,2019-07-25 05:00:40,7.16.1 build 19 34329,customer_support
26a0012e-6cd6-40a8-acf3-28ce396e00fd,Tanya Jain,Features perfectly fit my needs. This app is really awesome. Totally worth it.,5,0,7.56.1 build 23 34861,2020-05-19 05:02:26,7.56.1 build 23 34861,budgeting
ed0d8d62-16f3-439e-be9e-a02710b2c650,A Google user,Overall good experience. The only thing I would like to see improved is the speed of transactions.,5,0,7.11.1 build 29 34256,2019-06-01 01:27:57,7.11.1 build 29 34256,money_transfers
9132af2f-4ddf-4a98-ab38-474bc7852e5c,A Google user,The only problem I have with this app is they are always changing the interface and features that I like to use.,4,0,7.49.0 build 19 34761,2020-03-26 06:22:31,7.49.0 build 19 34761,card_management
b8705ef9-6fbd-4298-9e8d-a0af614236d0,Bobby Buckner,👍 great for managing finances and tracking expenses.,5,0,9.14.0 build 9 62572,2025-09-14 03:04:55,9.14.0 build 9 62572,budgeting
728ad144-657e-475e-8358-a7386bdb2300,victor nyaunga,I can't login into the app and I don't know whether it's my phone or the app. Are there certain types of phone versions that don't support it?,5,0,8.30.0 build 5 40236,2022-08-17 12:19:02,8.30.0 build 5 40236,customer_support
0c4e336c-6066-497b-8f60-308bf61435f1,A Google user,"It's amazing for when you want to check your balance or even when you're on the go, you can quickly access your account information.",5,0,7.44.0 build 5 34701,2020-02-19 01:25:02,7.44.0 build 5 34701,account_balance
edfa029a-c1d6-4dfe-8351-d75efbb04b6c,Azhan Hj Abdul,It's a wow experience when using this app... users can find their favorite banking features inside here... excellent service 👏 👍,5,0,7.66.0 build 19 35000,2020-12-08 15:35:51,7.66.0 build 19 35000,customer_support
ea752396-f080-4382-95bb-9e88f9d793b0,A Google user,"Addictive banking, great when you're feeling down about finances, a marathon of checking your transactions! Lazy days with budgeting, naughty but satisfying 😉",5,0,7.29.1 build 14 34514,2019-12-07 20:49:35,7.29.1 build 14 34514,budgeting
2d121772-8385-4393-ae02-7eeb0a86dc71,vara prasad,It would have been better if the app also shows detailed transaction descriptions.,4,0,7.67.2 build 33 35022,2020-08-10 07:15:27,7.67.2 build 33 35022,transaction_history
14ce18b4-936e-4ed8-ba8c-6ca1985d3dda,Havoc Coronado,Love it but can be a lot of fees at times 🙂💎,5,0,8.99.1 build 8 50590,2024-01-17 23:18:01,8.99.1 build 8 50590,money_transfers
7667dd0a-daec-48ea-858b-349ddb1432d7,Shane Woodward,"This app doesn't let you down. It's easy for my partner to use, so that means anyone could.",5,1,7.84.1 build 28 35243,2020-12-09 15:14:33,7.84.1 build 28 35243,card_management
f0e0a7f8-5fbd-480d-b870-c1a6c062ff82,Balachandran Adukattil,"This was a great app, I loved it. I enjoy managing my finances and chilling out. So 5 stars it is, but one thing is to improve the budgeting tools. I love all features, they are very helpful and engaging, absolutely great.",5,0,8.113.3 build 31 50678,2024-05-10 11:00:25,8.113.3 build 31 50678,budgeting
8777e047-21bc-4645-8857-e24d407e7555,Julie Lyninger,Pretty good but there is just way too much focus on savings accounts. I mean I don't really mind but every other feature is about saving.,5,0,7.86.1 build 16 35285,2021-01-27 02:59:50,7.86.1 build 16 35285,account_balance
45547703-bab2-4127-b12f-80bacfbbcec3,radha many,"I can't even go on the app, it keeps on crashing. I restarted my phone, did not work, I uninstalled it, did not work, what do I do? 😠😡",5,0,2.19.4 build 2 50301,2020-10-27 14:13:41,2.19.2 build 5 60590,customer_support
1a593b9f-30ee-4f91-969e-ffb02ffbe1cd,A Google user,"This app is great but only if it had the latest features. Some are up to date but others aren't, so please work on that.",5,1,6.18.0 build 21 31541,2018-11-30 06:38:05,6.18.0 build 21 31541,money_transfers
6b9cd9ec-a972-4d6d-9fd3-cf257ed7374f,Max “Tom” Mboya,Nice app. Has all the latest and old banking features that meet my expectations. Easy to use.,5,1,7.71.0 build 9 35074,2020-09-08 12:17:25,7.71.0 build 9 35074,account_balance
245ad2c3-707c-4ba1-94cb-5e334c3d9b1d,A Google user,"I LOVE this app. The free trial, the features, everything! If you asked me, I would say get this app; it is the best app for managing your finances. Trust me, it's perfect for all your family budgeting needs.",5,0,7.32.0 build 19 34546,2019-11-10 19:52:05,7.32.0 build 19 34546,budgeting
21f10b5c-cbd3-4847-89b9-41f8a6e0b62b,Chase Richardson,"Best banking app hands down, has been for a while now. Never had any issues with the mobile app.",5,23,7.92.0 build 18 35348,2021-03-02 11:15:53,7.92.0 build 18 35348,transaction_history
b28fa11c-a26b-4387-87a5-40f8ea630375,shaurya bhamu,Only for quick transfers 😍,5,0,2.15.0 build 8 57601,2025-12-26 06:36:33,3.14.5 build 8 57179,money_transfers
dd3f0d93-8b31-4ce4-b3da-051e05138ec7,Matt Cooper,Love it to manage all of my favorite accounts; this has helped me when I travel so much.,5,0,8.57.0 build 6 50357,2023-05-13 16:47:46,8.57.0 build 6 50357,account_balance
ef61ebf3-efe1-46ce-996f-a57a0ac6e132,Angel Nwabueze,"Wonderful app, but some features are not available, and the transaction details are not detailed enough.",4,0,8.30.0 build 5 40236,2022-12-19 12:41:28,8.30.0 build 5 40236,transaction_history
15f7a7c9-c39a-48cd-9301-5653448b9f57,Mark Dlamini,I love this app. Cool that you can schedule payments and manage them anytime you want.,5,0,3.20.4 build 8 61568,2020-05-11 01:11:02,2.17.2 build 10 61813,bill_payments
eeec71e9-dca1-4b2c-84c3-94c97a240120,Maria Nectaria Stenos,"Love the app, but lately it has stopped tracking my recent transactions. It keeps going back to the first entry, and I have to try to remember where I was.",5,0,8.110.2 build 8 50655,2025-01-31 10:13:33,8.110.2 build 8 50655,transaction_history
5ebc1192-be1d-4e5c-b700-893bac3873cb,A Google user,"It's awesome! I love it even though my dad won't let me use it on this phone, but I have it on my phone, and it is great. I just wish they didn't remove the features I love.",5,0,3.14.2 build 8 45913,2018-11-24 05:33:49,3.17.4 build 8 54208,card_management
9122abb1-af18-47a3-bcaf-d1c2533a9546,Kyle Bailey,"Very easy to use, and setup was a breeze.",5,0,8.60.1 build 4 50376,2023-03-16 09:01:09,8.60.1 build 4 50376,customer_support
ef2beaec-a2d0-4374-acfc-0bd528ba770a,A Google user,"I like it but why are you not allowing more transfer options for international transactions? I loved it until I reached my limit, so can you please add more features for global payments.",4,0,7.36.2 build 27 34610,2019-11-30 17:12:49,7.36.2 build 27 34610,money_transfers
af1a50de-cfaa-4733-9fe1-35623a81fd63,A Google user,"Best multifunctional app for banking I've ever used, but more features would definitely make it better and more worth it.",5,0,7.38.0 build 27 34635,2020-01-16 02:13:50,7.38.0 build 27 34635,customer_support
35dc5435-ede5-4182-9870-144717e2df36,Christine Mason,Good banking features available at any time.,5,0,7.66.0 build 19 35000,2020-08-05 21:45:32,7.66.0 build 19 35000,account_balance
a59f50a8-bd70-4a4e-a26f-cb8a3c4166d3,Clark Kemmery,"I love this! You used to be able to manage investments on this app as well, but unfortunately, those features are no longer available. Still, there are many good banking options here. P.S. NO ADVERTISMENTS!",5,0,7.120.0 build 7 35589,2021-11-30 22:50:57,7.120.0 build 7 35589,budgeting
d4e50df5-e728-434d-a83e-44e120b26fea,aishwarya jawake,"Sometimes transaction notifications are not displaying, that's why I'm giving a 4-star rating. Please improve this bug as soon as possible.",4,0,8.59.1 build 12 50370,2023-03-05 09:51:15,8.59.1 build 12 50370,transaction_history
ba65ccc5-1829-47eb-8a63-7c042fa5b06d,Dimitar Hadzhigenchev,"I would've given 5 stars, but my favorite budgeting tool was supposed to be updated by now, and it's still not there.",4,0,8.143.1 build 11 52000,2025-04-01 00:33:30,8.143.1 build 11 52000,budgeting
d119aecb-edf1-4d28-96f7-dc4fca6902fa,Japheth Iheanacho,This app is very nice for managing my finances.,5,0,2.17.3 build 9 45351,2025-02-06 09:40:17,2.20.2 build 7 31710,account_balance
f3d34226-84cc-4e85-9bee-343e609295d5,Shalini,"It's awesome... but maybe you should put some sort of parental controls so that kids can't access their parents' accounts. Overall, very pleased :D",4,0,7.58.0 build 26 34888,2020-05-28 04:30:44,7.58.0 build 26 34888,card_management
8547e114-1805-4bea-b231-ad6cb9d741e3,Jacqueline Chappelle,Great original features and access to a huge amount of banking tools.,5,0,7.103.0 build 9 35464,2021-05-20 01:39:17,7.103.0 build 9 35464,customer_support
13e4e6b1-13fe-4cf0-8e63-b0e159cb2a4b,A Google user,"Great, I got it on my phone, and can you please bring back the savings feature coz I love using it. It's a great app and the savings feature is fantastic.",5,0,3.15.1 build 7 53870,2021-11-09 07:56:58,3.15.2 build 6 37455,mobile_deposit
c6b6e4d6-ffa1-45af-a851-40a5fb833d1f,Dania Xhaferraj,I absolutely love this app but I really want to see the balance for my savings account and it doesn't show it or I think it is only available in certain regions but I am paying and this is the least I could get!,4,2,7.99.0 build 14 35427,2021-04-24 15:22:18,7.99.0 build 14 35427,account_balance
aed9ee97-1a99-418b-99e6-4363a2b69eda,Favour Ofoh,It's very nice.....but most transfers I searched for....are not seen....like I searched for my recent transactions and they're missing.... Please can you bring it back,5,1,8.25.1 build 10 40215,2022-08-16 22:59:37,8.25.1 build 10 40215,transaction_history
aea384d6-8b54-4939-a8e3-e1c122752377,Kirtiraj Nayak,This is a very fantastic and amazing app. I can see my account balances as many as I want...,5,0,3.18.4 build 10 58715,2020-10-09 17:10:12,3.15.5 build 7 52357,account_balance
e43760c6-6e0a-4c18-b7ad-b7fd5f6f0fae,A Google user,"Awesome features and lots of options; however, transactions are rarely processed quickly so you end up waiting longer than expected.",4,0,7.5.0 build 19 34145,2019-04-10 17:56:28,7.5.0 build 19 34145,money_transfers
10cdf8e8-13d1-45f3-ba2e-e9ffdb766aab,Colette Leonard,"Perfect for making payments and managing bills. No fees and everything is straightforward, perfect!",5,0,7.77.0 build 14 35146,2020-10-19 00:01:13,7.77.0 build 14 35146,bill_payments
3a1bfb80-65fa-48bd-bdcd-2751665c9991,Oyeniyi Opeyemi,This app is very good but it's giving me some problems with logging in.,5,0,8.102.2 build 20 50611,2024-02-11 21:37:26,8.102.2 build 20 50611,customer_support
b372119f-67ea-4991-9522-0ef643e2bbdc,A Google user,Though the app is very buggy. Unexpected errors please fix it.,5,0,7.11.1 build 29 34256,2019-06-02 11:53:09,7.11.1 build 29 34256,customer_support
70a2a648-efdb-4687-8b91-511aa3478837,A Google user,Great app. My only companion since I started managing my finances.,5,0,7.46.0 build 13 34724,2020-04-12 10:36:57,7.46.0 build 13 34724,budgeting
f6d28faf-5255-4cf5-b9af-c80354d3a1a5,A Google user,It's amazing!! It has all the features I want and it's so easy!! I definitely rate it a 5 star,5,0,3.17.0 build 7 34988,2021-05-30 20:35:51,3.15.2 build 5 50569,card_management
74611526-ec53-4ac7-aa78-e17c63c5a6ab,Faek Abdee,"Good but not enough, too much money for the premium features.",4,0,3.20.0 build 1 31342,2020-05-08 14:33:54,3.16.3 build 10 36622,money_transfers
d5c42aef-041a-45ca-8a83-549d6309a8ce,A Google user,"The app is great and all, but there are a few transfers that I really want to make that aren't available.",4,0,6.20.1 build 51 31579,2018-12-18 10:12:56,6.20.1 build 51 31579,money_transfers
47b7f72b-6876-4056-8276-bd726270beca,Sidra_ Rajput (AnGry_Bird),"For me, this is the best app, but I mostly dislike when I can't find the payment options I like to use. It should provide all payment methods, no matter how old they are.",4,0,7.80.0 build 10 35175,2020-11-05 15:07:21,7.80.0 build 10 35175,bill_payments
2b89066e-fcf1-4626-8992-e5837b85afeb,Bee H,"Awesome, easy, and fun way to manage my finances and track my spending.",5,0,7.65.0 build 20 34988,2020-07-29 14:44:15,7.65.0 build 20 34988,budgeting
78bd4124-d58d-432f-a49f-f8e207b0bf33,ayush ks,The features are getting better day by day; I just love the endless options for managing my accounts. This app made my financial lockdown much easier.,5,0,7.67.2 build 33 35022,2020-08-12 09:04:04,7.67.2 build 33 35022,account_balance
49771746-18d8-4f20-8dcc-bfffaa7d9540,A Google user,"I loved it because there were always new features, and when I had questions, there was always support available to help.",5,2,7.33.1 build 23 34567,2019-11-06 01:46:25,7.33.1 build 23 34567,customer_support
11fc9f25-69d9-41ad-b88b-14c04a3c99a2,A Google user,"Brilliant is the first thought that comes to my mind. I use this app more than my bank's website; so much choice and new features all the time. Try it, and you will love it too!",5,0,7.49.0 build 19 34761,2020-03-27 00:13:32,7.49.0 build 19 34761,transaction_history
