reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion,category
a9d7638b-445b-44fc-9725-acda42c86ad1,Farah SA,Transactions I deleted from my history keep reappearing. I'm tired of deleting them again and again.,1,0,9.7.1 build 9 62328,2025-03-19 12:45:44,9.7.1 build 9 62328,transaction_history
3c1241de-f226-4b7a-a46b-d69d31d80f6a,joseph ravi teja,I can't open my account today; it says system failure.,2,0,7.54.2 build 38 34837,2020-05-01 03:10:11,7.54.2 build 38 34837,customer_support
7a9edb88-5cd4-4aeb-a0b6-7dea7b683142,Dewan Autar,"Remove unnecessary features from your app, every time I see them I want to leave and find a better banking solution. If you really want to keep them, make a separate app for it.",1,2,8.104.0 build 5 50619,2024-03-02 16:21:41,8.104.0 build 5 50619,card_management
6e6d8fda-ad7d-4eaf-9c39-076404baf3be,Tia Murray,The app has been crashing a lot since the new update. I can't even check my balance without it crashing every few seconds.,1,4,8.31.1 build 14 50243,2022-07-20 17:58:10,8.31.1 build 14 50243,account_balance
8402b8bd-a4c1-4f89-89f5-a91e4b7588d7,Orlando Osborne,"It's frustrating that I cannot get help. Now that I have signed up, you won't assist me. Why make it so difficult to support a customer? I'm considering canceling my account.",2,0,7.62.0 build 14 34948,2020-06-27 20:56:57,7.62.0 build 14 34948,customer_support
0b488422-93b9-48dc-a738-75efd5a7c033,fidha fathi,"I already made a payment for my account this month, but now it's showing that my payment is pending. I can't access my balance or make any transfers. This is a waste of money; please resolve this issue!",1,0,8.27.0 build 5 40228,2022-05-28 15:54:12,8.27.0 build 5 40228,bill_payments
2e429d0d-7fc8-487c-9e6c-4072beb68ed1,Kaveri Yadav,"I've been using this app regularly for about a year, but lately, it crashes so frequently that I can't even open it. It just shuts down immediately. Very frustrating!",1,0,7.15.1 build 24 34317,2020-06-19 03:28:19,7.15.1 build 24 34317,customer_support
01a36eda-aa64-4f47-adf6-94dc592084dc,Alone Smile,The app doesn't show all my transaction history; it only displays partial records. It's frustrating not to have a complete view of my finances. Please fix this!,1,1,8.11.1 build 12 40101,2021-12-30 02:29:13,8.11.1 build 12 40101,transaction_history
e06e7260-acb8-4ccf-a48c-0674a138be12,A Google user,"The latest update is terrible! I updated the app on my tablet, and now it keeps giving me an error message saying 'the app has stopped working.' I'm very disappointed!",1,0,7.19.1 build 19 34376,2019-11-23 12:31:12,7.19.1 build 19 34376,customer_support
2993f90c-baae-4530-96a3-01e37e424937,Chels Mays,"The app randomly stopped working the other day and now it just gets stuck on the loading screen. I've tried everything to fix it, but nothing works. It's so annoying!",1,0,8.58.0 build 8 50362,2024-04-29 03:33:51,8.58.0 build 8 50362,customer_support
725492aa-cc56-452b-9815-df82f51b0a4b,Martyn Lacey,"This app changed my language settings for no reason, and now I can't navigate it properly. I had to cancel my subscription. It's a useless app!",1,1,8.47.0 build 13 50303,2022-11-05 20:46:26,8.47.0 build 13 50303,card_management
1ed7d62d-b909-440f-a5af-96bc14666aee,Venus Starseed,I literally can't do anything on this app. It's a waste of my money if I can't manage my account properly. I guess I'll be cancelling and deleting my account!,1,0,2.17.2 build 7 52238,2024-02-13 15:45:11,2.17.0 build 1 53113,account_balance
00e4d5d8-4cce-4c14-87ff-dbd3ba7c9af0,A Google user,The app won't open on my phone; it just shows a blank screen with the logo. Please help me resolve this issue!,1,0,7.23.0 build 12 34429,2019-09-06 18:11:13,7.23.0 build 12 34429,customer_support
f14ca62f-c749-4607-bef8-9f995d831ef4,RV Ellado,"After the update, my transactions are glitching. When I try to view my balance, it freezes. This is really frustrating!",1,2,8.5.0 build 14 40044,2021-10-29 08:36:14,8.5.0 build 14 40044,account_balance
eee40392-d05f-48fc-9e3d-611ad951a2ae,Sara Sarout,"The app keeps glitching and freezing while I'm trying to make payments. The voice notifications continue, but the screen is stuck. Please fix this; it's very irritating!",1,0,7.59.2 build 33 34915,2020-06-15 18:52:46,7.59.2 build 33 34915,bill_payments
26e7852b-d63b-4d55-8532-5a92a5d64fc6,NoodleBird's Nest,The app used to be great...never had any problems. Now my balance is stuck and I can't check anything. I can see transactions though 🙄,1,0,9.0.0 build 4 62028,2025-02-05 04:59:17,9.0.0 build 4 62028,account_balance
8ab663ca-a131-41ac-bc6d-a54e989b8852,David Kanouse,"Horrible, the app states they're fine with sharing accounts but then puts all their money into poor features and has to go back on their word to stay afloat.",1,3,8.73.0 build 11 50438,2023-06-12 23:36:31,8.73.0 build 11 50438,customer_support
88d04c8e-aef5-4e40-be11-e31d892b5127,Likhith Hemaraju,"Many of my transactions are cut off in the app, why do they have to follow such strict regulations? It makes it confusing and difficult to track my expenses. It was never this way before. I'm looking to close my account because of this!",1,3,7.68.4 build 38 35048,2020-08-16 00:34:38,7.68.4 build 38 35048,transaction_history
5128155c-c936-41b2-9a14-ff7c0747c09a,Juan Vazquez,"Always traveling and have trouble logging into different devices even with the same account, so annoying thinking I'm sharing my account.",1,0,8.104.0 build 5 50619,2024-02-26 23:38:57,8.104.0 build 5 50619,card_management
18b487c4-676e-45ab-bc76-b8f32b67c276,Shivendra,"Worst app, I did make a deposit but still my transactions are not processing. It keeps saying my account is on hold even after taking the money from my account. I got no refund or resolution. Never going to use this app ever again.",1,0,2.20.0 build 5 43631,2025-06-13 06:19:39,2.19.5 build 3 38708,mobile_deposit
bed02ded-6b4b-4979-a81c-e548f201f25a,Von Chi,New update is terrible. We can't make transactions until we're in the same location. Not convenient. Pwe,1,2,8.102.2 build 20 50611,2024-02-11 18:55:54,8.102.2 build 20 50611,money_transfers
13fe6dbe-c825-4daa-93ba-4466e544b140,A Google user,"Certain features not available in my region, I could just change my location by using a VPN and access them anyway😁 and as a paid user, it wouldn't be stealing👍, but it would be unethical so I won't.",1,0,7.49.0 build 19 34761,2020-03-30 03:39:34,7.49.0 build 19 34761,customer_support
3ef7ae28-0892-41e9-b5ad-f3f9b52e6758,Rock Bulls,Stop portraying users in a bad light.,1,0,3.14.4 build 5 51150,2024-06-13 04:35:39,3.15.0 build 9 37232,customer_support
41c130c8-4d23-4b2c-8204-73300429a381,Andrew McBain,"The app keeps making all of my transactions unviewable where I have to clear the app data and re-enter everything. This happens every few days and it is really frustrating, considering this is the only way I can manage my finances due to extremely slow internet.",2,3,7.114.0 build 6 35548,2021-08-08 08:43:30,7.114.0 build 6 35548,transaction_history
b6aec1fb-6fbb-489b-be53-ce0ded243a81,A Google user,"Payment is made but unable to view my account and this morning my account was hacked, somebody changed my email and password. This is the second time it has happened, hence I'm getting out of it.",1,0,3.20.1 build 9 36671,2019-03-08 06:43:00,3.16.2 build 5 40179,account_balance
d6628bcc-223c-4628-916e-b5d9f0ab03dc,A Google user,"The app is usually really good, but lately my balance updates randomly lag when I check it for a split second.",2,0,3.16.3 build 6 47527,2019-05-01 12:57:54,2.14.1 build 9 54526,account_balance
4f740bcc-5ea5-46ad-be1e-2c511d4f2a9e,Nida Hawa,I made a payment and now the app is not working. I'm so disappointed; I want my money back if it's not functioning properly! 🤬🤬🤬,1,0,7.104.0 build 10 35473,2021-05-27 16:44:20,7.104.0 build 10 35473,bill_payments
5ecf30f5-d05d-4aee-a768-c049c5cf1784,Ryan McFadden,"Worst experience with trying to transfer money; whenever I initiate a transfer, it glitches and rewinds to random parts of the transaction history, usually near the start.",1,0,3.15.4 build 4 34265,2026-01-20 10:19:01,3.16.5 build 10 46318,money_transfers
1583ea2f-172c-4527-9281-ae3390a5bf42,Jared Solovei,"The app is completely unusable. Whenever I try to check my balance, it freezes while the notifications keep coming in. So far, customer support has done nothing to fix this, and it's absolutely insane.",1,0,8.108.0 build 2 50642,2024-03-30 20:15:29,8.108.0 build 2 50642,account_balance
06d1a4ff-b285-4f89-8b76-9c6f0fc49883,wasif khan,This app deducted my money but can't show my transaction as completed. Very bad customer support is unreachable and shows no response.,1,0,8.111.0 build 4 50659,2024-04-18 15:47:19,8.111.0 build 4 50659,customer_support
a15c0961-dbd0-4afe-9999-4184759e9a8f,Priyanshu Sharma,Choosing payment methods for my transactions is the worst thing I have ever seen! We should be able to use any method for any payments once we set it up.,1,0,8.33.0 build 13 50248,2022-08-07 14:03:18,8.33.0 build 13 50248,card_management
a0642bfb-a955-4135-a831-b0b082f5d21a,Charles Stanton,I pay for a premium service where all the transaction notifications are so delayed that I might as well be checking my balance manually.,1,0,9.49.1 build 6 63792,2026-01-25 01:46:40,9.49.1 build 6 63792,transaction_history
4e1fe30a-1ba3-4779-9a22-5d59fa0e9dd5,Sama Mohamed,Very bad waste of time and money; this app is frustrating to use.,1,0,9.36.0 build 7 63488,2025-10-09 07:54:22,9.36.0 build 7 63488,customer_support
c4189e0d-5b1b-48be-8772-80979d5da3e7,A Google user,"They removed my favorite feature from the app. That really makes me angry! Yeah, there are other options, but that was good. Also, there's always a problem with the updates; they're so slow! It's just annoying.",2,0,7.29.1 build 14 34514,2020-01-01 09:10:03,7.29.1 build 14 34514,mobile_deposit
46e890cd-e519-46b9-8fc9-4d493f8523e5,James Davison,Absolutely terrible; they remove useful features and add really bad ones. I really don't recommend this app.,1,7,8.96.1 build 16 50568,2024-01-03 18:53:14,8.96.1 build 16 50568,customer_support
8177de68-914c-42ab-8ea9-ad8cf49c5301,Deni Feb,"2 stars because my transactions keep failing. I tried to transfer funds, but now I can't complete any payments, the app crashes after I log in.",2,0,8.87.0 build 2 50509,2023-09-19 22:16:32,8.87.0 build 2 50509,money_transfers
6c9bcb6f-a539-4e0d-9373-9781d027b4e5,A Google user,"You waste our money. I can't check my balance. I'm tired of this app, please fix it!",1,0,6.11.0 build 29552,2018-09-18 17:49:52,6.11.0 build 29552,account_balance
a29c51b6-975d-4c7a-a521-94124c904dbc,faz h,"It's a hassle; I can never find the app on my screen. Every time I need to access my account, I have to go through the app store to open it.",1,0,3.14.3 build 1 37297,2020-07-03 04:02:16,3.17.3 build 6 50332,transaction_history
f531359e-e831-4236-972a-5b31282003ef,A Google user,How hard is it to make this app sync with my bank account all the time? How hard is it to add an option to always skip unnecessary notifications? Just how hard?,2,1,6.24.0 build 12 31651,2019-02-17 18:00:33,6.24.0 build 12 31651,customer_support
bbad4b8a-93f8-4691-bafe-78e65a8f3bf2,Karthik T G,"Not for everyone; they only support certain payment methods, and there's no option for my preferred bank. Do not install if you want to manage other accounts until they make changes.",1,0,2.18.3 build 6 31681,2024-03-18 07:51:43,2.15.0 build 3 39851,card_management
20a00bb2-abfb-4476-b9c1-0015b0286e20,Muhammad Barkhia,"Sorry, we could not reach the banking service after the update. Please fix this!",2,0,7.93.1 build 31 35363,2021-03-13 14:11:29,7.93.1 build 31 35363,customer_support
9d05a190-81fb-44a1-88f8-c6b176ed2068,BEE G,"Not happy. Since the update, all my saved transactions have vanished. I can't track my spending for the month as I've hit my limit. The support team is aware, but nothing has changed.",1,0,9.10.0 build 10 62444,2025-04-14 13:37:52,9.10.0 build 10 62444,transaction_history
0771eeeb-898a-4d4f-9a57-6611aebeef01,sukriti Jain,The app is stuck in a loop of updates and unable to open. Please revert to the previous version.,1,0,2.19.2 build 1 51807,2022-12-02 18:02:36,3.16.3 build 10 32337,customer_support
4566b082-c9dd-4df7-acec-2ffc4fbaf68a,Lala Cutesie,Really tired of every other update causing the app to crash until a new version comes along. This app is frustrating.,1,3,8.96.1 build 16 50568,2023-12-07 19:06:39,8.96.1 build 16 50568,money_transfers
2ebb8574-ef63-4937-99f7-c5f2ca233746,Melanie Metcalf,"Have to update weekly just to get this app to function. Last update was July 17, and now you want another one on July 24. Seriously, this is annoying!",1,0,7.64.0 build 19 34976,2020-07-24 20:05:58,7.64.0 build 19 34976,customer_support
8f0e787a-727f-48e1-8ea6-9dc8afbc0e57,Linda B,Fix the issues. I try to make a transfer and then come back to find it has reverted to a previous transaction or failed to process my last two requests.,2,0,3.15.0 build 1 42182,2024-10-30 08:12:55,2.18.0 build 7 42391,money_transfers
778290a9-939b-4f39-9825-d535b27d45bf,Hữu Nghĩa Trần,I'm experiencing some difficulty with my account balance; I'm unable to adjust my spending limits while viewing my account details. Could you please assist me with this issue?,1,0,8.141.1 build 13 51230,2025-01-09 04:20:56,8.141.1 build 13 51230,account_balance
d62e17b1-78d1-489e-a65a-467ffbc8473d,D R,It's become too restrictive to the point of crippling functionality for managing my finances; I will be cancelling my service with this app.,1,0,8.97.3 build 19 50576,2024-01-13 04:53:29,8.97.3 build 19 50576,budgeting
7d4d9217-f3fb-4054-a050-4ef4ac82c2b8,Ogungbenro Ifeoluwa,"It's annoying when I initiate a mobile deposit only for it to disappear without confirmation, and this is not the first, second, or third time!",1,0,8.140.1 build 14 51170,2024-12-16 14:23:25,8.140.1 build 14 51170,mobile_deposit
c364e2f9-82e8-4f25-a4dc-be13d6678601,Sarah Schaible,I literally am just a college student that can't use my parent's account anymore because of the stupid new update. Just get better features if you're going broke.,1,1,8.104.0 build 5 50619,2025-12-11 08:32:59,8.104.0 build 5 50619,customer_support
94dddc12-90b1-431e-b485-d3b6a09eaff3,Anna Ähm,The recent update is terrible and makes it impossible to access my transaction history. The support didn't help me and actually claimed there haven't been recent changes to the app. I think I'll cancel my account.,1,3,8.49.0 build 16 50315,2022-11-16 17:39:31,8.49.0 build 16 50315,transaction_history
d62080b0-6be0-447e-bce8-bc6252922ce8,Paul Baet,Horrible Experience!! Already CANCELLED my ACCOUNT and DELETED my PROFILE a month ago and just found out that I still have to pay for monthly subscriptions!,1,0,3.19.1 build 10 36978,2025-02-08 10:01:24,2.19.2 build 2 38586,bill_payments
fd62c38f-37d2-4d43-8321-b4b853def679,ssw,Unable to filter my transactions by category. Unable to set default payment methods & no search filter for specific transactions.,1,0,8.22.1 build 22 40193,2022-03-25 09:48:57,8.22.1 build 22 40193,card_management
cf25acf2-8521-41e5-9d10-8002767f63c3,BRM T,"I can't access my balance, even my recent transactions. It's just loading endlessly.",1,1,9.15.1 build 11 62624,2025-05-20 01:26:04,9.15.1 build 11 62624,account_balance
0fc9370c-5b8d-4953-86e5-9b134d4ab944,Sheraz Ahmad,My mobile banking app is slow and experiencing issues.,1,0,8.99.1 build 8 50590,2024-01-19 18:35:27,8.99.1 build 8 50590,customer_support
ccc4407c-c969-4416-8a17-128a856f5386,Christian Aguilar,"The app has a poor interface for checking account balances. Even if you choose to disable notifications, it continues to show alerts for new transactions. One of the most frustrating features to deal with.",2,0,8.50.0 build 9 50318,2022-12-07 00:22:04,8.50.0 build 9 50318,account_balance
c6aa9879-b015-40de-ac06-f513dee8ff1b,Neha Yadav,The app crashes every time I try to access my transaction history. It's the worst experience I've had with a banking app.,1,0,7.62.0 build 22 34954,2020-07-16 19:17:11,7.62.0 build 22 34954,transaction_history
1e00b979-6a27-46cf-901d-146861f2bb31,Bhola Rajput,"This app is terrible. I created an account but can't sign in. I've tried 9 or 10 times, but it just won't let me log in. Don't waste your data or time on this.",1,0,8.111.0 build 4 50659,2024-04-16 19:46:03,8.111.0 build 4 50659,customer_support
24d62e91-8721-44cf-91de-841ba68e0ed4,A Google user,"The app doesn't open on my phone; it keeps giving an error message: 'Sorry, we couldn't reach the network service. Please check your internet connection.'",1,0,2.17.2 build 9 60592,2018-11-27 16:54:34,3.16.2 build 10 58568,customer_support
f5569dae-4071-4478-951a-c348d344c000,Malak Mohamed,"Everything about this app is disappointing, from the fees to the services offered. All of them are very subpar.",1,0,3.18.5 build 9 35319,2023-12-08 02:34:31,3.15.1 build 2 39370,bill_payments
cca77406-35b8-4702-8520-419a92646324,Aileen Culloty,"I hate this app. Ever since the last update, nothing works properly on my phone anymore. The user interface is a complete disaster.",1,1,8.51.0 build 6 50325,2022-12-09 21:56:15,8.51.0 build 6 50325,card_management
5bd96330-a93a-4ad9-9b58-baa36d267931,Alice Stevens,"After today's update, I can't make any transfers. It says 'processing' for over 90 minutes and nothing happens. I can't even transfer to my external account anymore; it only allows internal transfers, which is very limiting.",2,0,8.103.0 build 8 50614,2024-02-15 04:21:58,8.103.0 build 8 50614,money_transfers
b2b1e73c-dd8e-4e7d-9046-425ef6589718,Nathan Healy,"The app is cluttered with irrelevant promotions, making it much harder to find useful banking features.",1,1,9.14.0 build 9 62572,2025-05-13 12:26:38,9.14.0 build 9 62572,budgeting
242cb9a9-bd8b-44dc-a8a7-afa6870ce31a,A Google user,"The app doesn't even start. After the logo, it freezes. It's pathetic after the update. Team, are you even working on this?",1,0,7.28.1 build 17 34504,2019-10-04 17:03:38,7.28.1 build 17 34504,customer_support
